nodeid,alias,color,last_timestamp,addresses/0/type,addresses/0/address,addresses/0/port,addresses/1/type,addresses/1/address,addresses/1/port
02336abc41c6ed7b3c31cc5d44663672e3d4a7f2b04b212bd96ca85bd5bbd889b9,deamonkai,02336a,1521394549,ipv6,2001:470:e350:113:20c:29ff:fe36:10ff,9735,,,
032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,Z??rich,0066cc,1521493987,ipv4,212.51.146.60,9735,,,
02f2fccc11d34d7fce415a97ff9fd46867e5af780c9c71774627fb311815d45a81,Morpheus,14cd00,1518513686,ipv4,146.148.87.177,9735,,,
0317dbe0879b3c79c6c7c1843096a89c80762665b4d4548984f36402f007896b08,Shemelu,ff006e,1521486248,ipv4,34.228.122.24,9735,,,
03d696a995e4e654819d317c3a1f7b18752dc1dfb5de72688255989292ecc34df5,LOUDMONKEY,03d696,1519096884,,,,,,
0275f36cb168718dfdffd546adb6e3eaacc6276731b2440f9f538bc65efc43db3a,wantone,ff0000,1521415442,ipv4,35.196.35.89,9735,,,
038a0e10b0fa5c87f3d0436d02aab55a947c245d3ec58657a427594cf18f2b1130,HELIOS,0066cc,1518537613,ipv4,173.212.204.227,9735,,,
03ace925c1109558feb4beb1c45be993e37299517e9a28b0b7d0c1ff3adaefa9da,ln.mempool.co,03ace9,1520279902,ipv6,2001:15e8:110:cf4::1,9735,,,
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,??? BLITZ ???,ff0000,1521476717,ipv4,81.6.40.158,9735,,,
0239027416c376a691c141c843bbf0c84156ddacfa684868abf4abb36a76007cbf,callmekurisu,3399ff,1521445245,ipv4,34.215.177.226,9735,,,
03eb3d69fdb7de4f7835b0ab58051294efbe038215367ea53f2048639fb19411ae,Done_Instantly,0066cc,1518284595,ipv4,173.212.253.115,9735,,,
03c1d90f567fa8adab6ef6877b94d9c7c8003c011b1b13b979f7664124a1a9d908,SOMBERMOON-6-11-21-2278-g74a444e,03c1d9,1520953434,ipv6,2a02:aa16:1102:5480:e99:3f63:40a2:83e9,9735,,,
0268e02bdc0efba7c60a8d97ace8b2093f42c7c75f7c0fdb87f864ed9897b507d6,uzbit,0268e0,1518676027,ipv4,45.16.231.252,9735,,,
023aec96ebdceeeb86f39e83ded211a3e79aeabfdadf48bfc661ed4a43cd388cfe,MONERO_NODE,0066cc,1520653525,ipv4,173.212.223.201,9735,,,
031a32a1a78f66a775008abb4b2e3b7a781b84676946f960f60cf5aa0fd5128d4c,APPLE,ff0000,1519219926,ipv4,138.197.0.92,9735,,,
03de64ce5647115baf92a7dada67c90f18f0e99a64330351c4bcdc595a32a4008d,fenerbahce,050542,1518994655,ipv4,35.196.165.171,9735,,,
027ab5595ed7edf91754c42ef8d0d572bac35e80ef2c26f3f6080d9033ce685821,RapidLightning,008000,1520086968,ipv4,84.208.175.20,9735,,,
0296080a081bdac871ecd64956016f03f6142699e6bb9c51a68d68ab33ecbf180d,DatPay.Me,ff1493,1518288987,ipv4,188.166.147.243,9735,,,
03e3c663c0ea95c0936bb7c6e1932af863630a879d8ce6b592cd6bca006ffa7866,JUNIORPLOW,03e3c6,1518900280,ipv6,2604:6000:a402:e600:21e:67ff:fe4b:d478,9735,,,
034fe030b88d6439af1d7cd9067b1a4b7b28a3b31fd5f43ebb47547213a79df3f6,RECKLESSBELUGA,034fe0,1518197125,ipv4,73.241.171.96,9735,,,
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,BROTHERHOOD,7ffe01,1520113374,ipv4,212.252.70.110,9735,,,
023332db636a82eecb07830e5cd4cd153e7abbbb9a8fcda0eae71fce4af28ceb2e,???? MOONMEISTER ????????,3399ff,1521493751,ipv4,85.214.196.202,9735,,,
03aa6a60bc8570d057de350cd10dc9d988f14321dd3a225e81d9ca01b51674aae7,Shift,03aa6a,1521238044,ipv6,2a01:4f8:150:3096::2,9735,,,
032ba582685d9270434389d098a48cd50ebbdb548d791a9aaf7e869b7f8dcfe9bf,AURIGAJP,5571ff,1518193364,ipv6,240d:1a:247:c400:20c:29ff:fecc:b4b3,9735,,,
021177240c2ec0f9ad564fffb76a810dcb0b21b1136380014689accd307c4e1c1c,RAZNAGOR,021177,1521325951,ipv4,159.89.0.61,9735,,,
026977ceabe8a4bd0f38153d781210b0bb685d8fea10a5dacaebb38925ff778cf7,lightningrod,026977,1521497196,ipv4,176.36.181.130,9735,,,
0370a02200ccd8ce8b0809087fc9337cf85a74bf7e23639d2f479ec024edadec1f,LOWfeeNODE,0370a0,1520586989,ipv6,2a03:b0c0:1:d0::97f:a001,9735,ipv4,0.0.0.48,0
022a39fc006e844bce632c043cb6837e5463bfde0c1ac88b7907e997688f79c339,MobRule,022a39,1521324231,,,,,,
0373b793237a96e9c8532c8cf8bb8be5a42ad8f57b6fc24172e648d15ddd80fe08,gri,4f4f4f,1520292272,ipv4,35.229.85.30,9735,,,
028ff87c9ad3f2889f69bed50048e15b2df9174aa248bb757f7a2726577e3a7031,marvin,0000ff,1521399136,ipv4,85.216.199.3,9735,,,
023640ad2c2fdcba0009652bd5e97360e11578de9877732b3f242ab93608183d62,MALINAS,ff00ff,1518675418,ipv4,84.196.187.46,9735,,,
0345c190a4c676554a964d625630f2cd476d5e2c91c67bc4d5d0b37607dcab5d96,Bouki,4900db,1521071164,ipv6,::742a:c091:82ad:320e,9735,,,
03724be979b55e0d2770d093fafacffabed8e5b36868c955e71cc42b2392765e05,BOOMBOOMBOOM,32cd32,1521482833,ipv4,93.83.225.54,9735,,,
034bc1d0d71c1510cf1caab9dbd3425f3edc76f9b97b96dfb14070f6dbcb192fab,altiviewlightning,034bc1,1516831199,,,,,,
03c02e9db196958470e3464ab94569a2158cfb77a28148055d634a7c72c4a3b7c3,HAPPYRAGE,03c02e,1516832537,,,,,,
03bacfc0ba060f6f71f5263cbb6649ee618a6787a242b7d4bfdf3b1f9b9caefbc6,belandoLN--ipaddr=35.204.67.203,0066cc,1520283834,,,,,,
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,StQ,ff0000,1520968303,ipv4,46.23.169.183,9735,,,
031b6ba6271514bd30202ba007a1d2ef2e2106aaa5774183c570137251687407dc,??? Lizards ????????????,66ff00,1521494535,ipv4,94.176.237.167,9735,,,
027c2c73a533c067e88cf625748e657aad32128bc29e32a2b1a13aaef4d3054426,LIGHTNODE,0066cc,1520620787,ipv4,173.212.230.163,9735,,,
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,HodlMonkey,3399ff,1521451156,ipv4,159.65.162.130,9735,,,
03dd2c2435e4178e53589222cbfe35fe44852119aeee3e01dfe7f2589470e6ac7b,STRANGEMOON--11-21-2092-g7c8883a,03dd2c,1521328357,,,,,,
026fdb35e6c264ad8cbcb8b234bd8ef9245578d62e6aa84d29aebf7b14563f645f,Dodione,00ff00,1519205095,ipv4,35.185.93.72,9735,,,
03736ce9c68565d81b539d48568717c2f0189aa9fdc58ddce2f0ac616092ff6877,YELLOWFIRE,03736c,1521314234,,,,,,
0243c10b3e59f846d3084a438f1959b97df003c3fabfbee411cf6459b70b06c961,Berkhk,00ff00,1520980394,ipv4,35.227.50.192,9735,,,
02cec453f100e06198bac7512f1befcc74c0d602953fe94b5aa436045c574c4aab,mn.lnd.lightning.rip,f4e242,1521482405,ipv4,142.4.213.42,9735,,,
02ee35af5529b44442bea545506c189b67d0ba3179e41116b0990b4e0d72206a4c,MikiRaccoon,02ee35,1521238044,ipv6,2a02:168:64fe:0:483:8b3:b4b4:3b2b,9735,,,
03bc1e4c29878b7ba3f0e399dcba99a68463889dad0c071914996b2eb4caa92dfa,PaymentRadio,f09f18,1519479508,,,,,,
03e6716879c3bca5c8ed3f24d0da085442c2bf8beaf569347370ea853b8b0435db,SERHOTONIN,02f672,1520176920,ipv4,35.227.109.240,9735,,,
03bdeef26954cc08ec6b3bec9685d8610b491121e227b60e7f7d7230b1e378e280,emice,ff0000,1520985187,ipv4,35.231.10.135,9735,,,
03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,????webworker.sh????,83b166,1521497423,ipv4,74.208.210.191,9735,,,
0298f4c665268b4906ae486ef681510d7d4aab2facb6f6a620a8f6fd18f5b4fb0e,refractionx.com,0298f4,1521292446,ipv4,46.10.241.53,9735,,,
023d280ae29f84dcfd289eb66b57227fea3a7bde97ec2869923d3c4d5c6a426028,p2sh.info,023d28,1521322964,ipv6,2a01:4f8:13b:3da8::2,9735,,,
0313f9449cdb528dc9707c02da507cc9306eedc415091c07dc75dcdf621844a5ab,inabottle.io,0313f9,1520289662,ipv4,69.15.179.58,9735,,,
0201d3fb63901ffaaa6ce535c9227fb3dc4646b6276096dd10c8a12e178ac9886f,ScamcoinBot,ffff22,1521494040,ipv4,51.15.84.98,9797,,,
024508e432956be7bb07a5bd726f20ef18c9e7bfaff9abe7f5802d1a4910a86d35,ZUZAMARK,3399ff,1519421986,ipv4,81.131.143.202,9735,,,
02b3f3710aadfc62f17a3474d00fa67c465cfc2123bdf7035e1fa5aa9f528bc2b3,mertcaner,ff0000,1520601904,ipv4,35.231.100.78,9735,,,
02ad68e300e0ff99fcb7fcfc7bcd62d4fd94061bdce708a1e8c9b429aab04e17bd,beearreye,0000ff,1521449753,ipv4,173.243.64.48,9735,,,
0357ba2121e3d0c150e2e8d1974c48ecaabadaf51ad2c20674962e4a78133a6fcc,???,3399ff,1521498085,,,,,,
02669e1e43577c14a4ae796a38e0cfdadb548615058e367bd96bf825e62c0932ce,mainnet.yalls.org,f8e71c,1518398023,ipv4,34.200.241.1,9735,,,
0270cc009ce9a9a18e3aec6e931c3964366b61bee1b01c1667722e0033216276f0,AMAZON,0066cc,1518288988,ipv4,173.212.236.205,9735,,,
03786068c44625b4a41a18bf73a63ab54e629f304f428220633903df41ab72d7b2,ln-burak,00ff00,1518966035,ipv4,35.231.14.99,9735,,,
0225badb8b028f1b06fdddad6e2fd119036ea9c539b3eab8671b5916e3a3c27732,ODDWATCH,0225ba,1519702886,ipv4,47.47.47.12,9735,,,
03a8a96a65ee19b7add42800d777c3eaf4b1ea133e63f2c78c9f254cd4faf0aca9,Mirai,0e0eb2,1516892574,ipv6,2a01:4f8:a0:4236::2,9735,,,
02587704695048661f32522b3ae25172601544435791611070b5f6176e8b457394,THE_MATRIX,14cd00,1518621766,ipv4,35.204.202.183,9735,,,
029c8f42e3afb85e48089e47f8a7a3c878ee2b28dabfacfc667bf9adecb6c7e163,REAL_DONALD_TRUMP,029c8f,1519241116,ipv6,2605:6000:f305:da00:79f2:3aaa:8e89:3d2e,9735,,,
02c1ec2ab731486ae4bf23bed3f09c3f9fd17b644305fa818ee2b33aa7c0b09b77,??????Flux capacitor??????,fed200,1521500726,ipv4,212.89.173.216,9735,,,
0222dd2a74527e9a72e8299d853391bfcd73ce48c7ecba49ea1fce810a96b6b193,rspkt-swe,0099ff,1519043600,,,,,,
02bdbee3f6e485cac9ced6bb7e0cda38891c7a447e02ccf346609ae949a8ea0e96,Stanford,8b0000,1521489365,ipv4,76.114.127.193,9735,,,
0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf,FederalReserve,42f45d,1521494027,ipv4,35.184.46.254,9735,,,
031b71cbad0cb4e22141e45f16c83c332f755e1ba6819597ab943574010b18bcad,031b71cbad0cb4e22141,3399ff,1521497776,ipv4,145.130.237.66,10009,,,
024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,CL.rompert.com???? ,0000ff,1521500524,ipv6,2604:a880:800:a1::cbb:f001,9735,,,
038a834010a354a4f8ec8438bd50b712e13606fccffb9280af8125e2c9e039ffe7,Binance,f2b830,1521154631,ipv4,104.196.111.128,9735,,,
028ffea132e7e1d8e5191f7f4dfaa6b5c20509a6c668111b62c21670ce53139560,Bittrex,0066cc,1521475709,ipv4,35.188.113.18,9735,,,
02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,SLEEPYARK-6-11-21-2360-g044705a5,02f672,1521490640,ipv4,104.198.32.198,9735,,,
034d49f44ac3090d05b9c17127ef28d81fd8f931e8d8351141db746b842cd48b48,Hoverfly,0000ff,1518036857,ipv4,52.166.255.170,9735,,,
0232b54a1aad1996b5e1b0e22d18cc6d99898e359434b7064ef3b44976c56d409d,resharesat.com,00ff00,1518978619,ipv4,62.210.131.166,9735,,,
03f3ba88c3e9e68b10f8c1e877252a157291ddc24aa378e9cb6f8b3bd0fed2e706,UNITEDSEAGULL--21-2278-g74a444eb,03f3ba,1521183662,ipv4,88.24.37.175,9735,,,
032b31feacb6d645c9a83a015d2b52d549205ef515ddea9f0a6b8a4a657eefec3a,CoinMall.com,b69fac,1521482410,ipv4,94.130.239.161,9735,,,
03a9c19058bc5cda0e7eff38cbedd6cf2347f7250137981ffda9bea5b5485c777f,#bitcoin-sports,ff00ff,1518491848,ipv4,45.56.97.63,9735,,,
02ac0603fb3c7c798e0ec55796e0e3e477ce0870627e1c859eb9d8c8a0d84b6ba8,hodl.me.logntime,02ac06,1517858009,,,,,,
036fb07937b7282bedcbb017d05b75a435eb4b0fb7b2615f0d47e4ab0183182104,cybergeld.info,ff9900,1521235116,ipv6,2a02:2770:17:0:21a:4aff:fe7b:175f,9735,,,
02c7a364fec82a21a8fa2debf2cdd2c2beff3a602e8e918972ae57a68edb744c25,LiasLightning,0066cc,1520646719,ipv4,173.249.2.11,9735,,,
02ce5b45077985a4c6e51f8e6b4d5d4bbc1f212de4c90787b31e0da79321995ee0,PupNode,3399ff,1521300147,,,,,,
0326ae91fb140ef73af4fcbd977456f12323d85d93231535779472ff31b8e27c95,ln.mallorn.de,80ff00,1521495358,ipv4,149.154.159.76,9735,,,
024c30e2f084cf01d8899cb633c864447991d42288d6d5d8d00df08a6034f3f384,CraigSWright,ff00d5,1519406983,,,,,,
02cd05c7694e2b394f0bf673b12cf02cf8961b5fc93dc2a45fb9ed5b9976979b06,terry,0066cc,1520994106,ipv4,59.9.255.72,9735,,,
031506bd1e40e9cb16ddbe536d8291c2e800a957acefba4511730e909d8d1bfd3e,ASTERIOS.TM,008000,1521463398,ipv4,178.33.34.137,9735,,,
02a3a17effc394d27bc71b7f458cab02eeafef4eafd1e736583e40e66ebe98a3dd,TARDIS,003b6f,1521412598,ipv4,108.80.63.17,9735,,,
03220b9d15ee4fdd5ab3cf16bee7b640ae648962aef50e1079bdad713f68e3d751,presperpes1,ffe700,1519062263,,,,,,
036b929ab77202db1b1ecde3ae22df1a6125eaf88aa1596cffa32c15e003ac80f3,NODER,0066cc,1518461905,ipv4,35.230.91.142,9735,,,
03b2ff042bcc564de35c2beb17e175ec1315011fee63070617fa7e11f55308d76f,BitStarz.com,c44949,1520748920,ipv4,35.204.246.146,9735,,,
03627e46bebe89aca54a44e4d7fbe4fcc3bd50fc23783dfd3cacfd0a3215cfc976,dezentralized_,1d8c09,1521306503,ipv4,148.56.16.76,9735,,,
0346758be47e1e544d28659c5ef8327647ce55d0e4032582cffcaaa28b902b1cc2,VIOLENTMONTANA--21-2175-g35ce131,034675,1520026212,ipv6,2001:41d0:e:1121::1,9735,,,
031f2ab4df4998422a5374400830faff1b4d7673c55df0153ceae8349510c26dbc,BITFINEX,0066cc,1518390731,ipv4,10.128.0.2,9735,,,
028c1f8d907879ee8691ddab3547e93c5ec2098cc0f38cc39c4ee989cb3a10ae71,lnroute.com,3399ff,1521499344,ipv4,151.80.42.213,9735,,,
02b240dc248b6351142d4f8ce94652a2942ccfbd9a735ba7a720e3e6183689469c,02b240dc248b6351142d,3399ff,1521500725,,,,,,
035add86d2f652cb15ff7550c3e97c93928b321e33a93d4e2a7a34b3f43a614f1f,NIKOLASINVESTMENTS,035add,1520602491,ipv4,188.166.45.180,9735,,,
038ead3cff10720e2139e1e00aec5404f6097d736cedd920e63688fcca5bff7fc9,the.lightning.land,85144b,1521192769,ipv6,2a03:b0c0:3:d0::500:2001,9735,,,
037b7cd33aada9dd91ccb95857d8f71c34fd31c426057016f28f48b0633ae844cd,WEARETHEBEST,ff0088,1521443585,ipv4,35.196.230.88,9735,,,
0371074db3f9ea4cbcc83b69de0bfb7d38127747e6b0359d073fef34b10489027f,LAMBO,0066cc,1518551907,ipv4,173.212.218.176,9735,,,
02e6e22a478150027e3b9bb3c67563efe1d7e49b466fe17a370ae71e2321ad92d7,LEVENTGUNAY.COM,aa0000,1518305533,ipv4,35.196.150.54,9735,,,
0270fa2243e08baf5e194ebf143deead7609fa4f9c92ad4a41d67154992995a865,SLEEPYWALK,0270fa,1518172207,,,,,,
023337924c8c847b6b78982d0baa8efd3c48a65facb987fdd277a04c7c7791a4eb,LOUDANALYST,023337,1516991520,ipv4,91.205.184.194,9735,,,
03db669c2f2a3d596c4b2110e6334a147e80019d37bb8c94707aa7751b8e9756d2,zardoz,03db66,1519046546,ipv4,185.103.96.143,19735,,,
0215766777b7d8f80c64d27126ec4b985e5ad1049e8ecfc0069a915bdddfa7b7f8,ANKARAGUCU1910,000080,1519216191,ipv4,35.196.96.116,9735,,,
02a5cf47ff5758f70248da0511125bbb907324dc4e1f52adf42f2bff726541db08,KIVIRCIK,0066cc,1519999445,ipv4,35.227.120.149,9735,,,
0357712cde38c9e82044ce5070473585e35dcb6069014a7e31a28968f5d839bab4,Yerevan,035771,1521470713,ipv4,97.90.42.34,9735,,,
034a0f7b137b76b5f9a57a341cae92c9fcc20ae3a387e9968b14ba803517889648,imestav,0066cc,1520528605,ipv4,35.231.64.162,9735,,,
0321d7733e575bf0607118181014cb62e707d13ab2f77b157e180404b63b76af4f,0321d7733e575bf06071,3399ff,1521404086,,,,,,
021a1a08f5738ef5a428eec0da71bbbd004763c0ce00afa48b4e28078fdb6e7694,021a1a08f5738ef5a428,3399ff,1517519760,,,,,,
02b65dbae39dc11c2577c318ebb82696651377be09187b1a9b0364a417a1d96815,IslandDSP,02b65d,1521370011,ipv4,84.246.200.122,9736,,,
0312c53f40de91c5a1a64126a0f205116d4ce397ebefdb58e7593ac48e47070dfd,Oziche,0066cc,1518813286,ipv4,35.196.117.243,9735,,,
036822d99a205ff8fd3f20124bf858c458fdd8165c2b6809a1591b9926735d4af4,INF-BTC,000000,1517356925,ipv4,138.197.212.78,9735,,,
0254e0bb96cae00f5cbc71660e0a17f62697386a3b0c05400f062425d3f3414e39,holmlia,0254e0,1517674979,,,,,,
02079fc3a287758fc2621143ff777159bc48325f753f1edb2c7eba607059d11ec3,oneflewoverLN,02079f,1521221887,,,,,,
02c8a3999011efbe323f1bb0af373e7b07b0aa11eff866d48702a0653630cd5311,PEACE,0d91f4,1518766254,ipv4,213.136.78.13,9735,,,
024e561e292ad1859ece9bdf943a52df1ea98f73fd6976692a15f6bc81f18a458d,Mays,ff0000,1520980394,ipv4,35.196.150.95,9735,,,
02aa1951e4ed245c24814d883a9466b0ae07e02c0cde3cbfecf39c6e978a69f2f0,REDCHIPMUNK,02aa19,1516649027,,,,,,
02d53a094122a7e90fb137de9d120ccc42d91c92f65a44751b5fca938fe4701567,REDGENESIS-6-11-21-2092-g7c8883a,02d53a,1520811302,,,,,,
038fded3699dc762ee028a897ca4707b81adba1f69ae579d2a632baa951c2c2842,Lightspeed,0066cc,1517857263,ipv4,173.249.29.31,9735,,,
02f018ca1dacf5ee84647d413c670ce8c9adc0788ca862567b8eed9f4a6243558e,The Bitcoin King,3399ff,1521500495,ipv4,158.69.240.62,9735,,,
024a49c204f32dcd3e4be37b12265091e556fad0b7fa4f2bd289064092a59acfc9,VIOLETSOURCE,024a49,1516835005,,,,,,
02c0ac82c33971de096d87ce5ed9b022c2de678f08002dc37fdb1b6886d12234b5,?????? STAMPERY.com ??????,aa0000,1521500729,ipv4,13.80.67.162,9735,,,
02f6742629e5ae2329d2b74990dad710a89ff2a336bb2ea0f404f5d55a7516a695,THEPAPPERHOUSE,0066cc,1520836657,ipv4,45.55.37.233,9735,,,
02692c2b2e98e48f56f096448fe95b5c1fe3795319d0c420fdac2dfff56bb0b121,LIGHTNINGFTW,9400d3,1521498237,ipv4,73.95.3.155,9735,,,
03d04b48cb2f277055f765c330de3c3c84f4e7d72129624bdb9b272d1113f13f14,dx/dt,3399ff,1516548586,ipv4,176.10.136.25,9735,,,
03187dab1dd4bfa9b27eccf3ec853e4333921314d7f2adc52a79f1ec89120124f8,LUKEDEMI,cc3399,1518896629,ipv4,159.89.146.232,9735,,,
032368258aad451e2c70c76d86b194001240f3a2cdff651e57ccbc473ade84a0a4,rx_engineer,ff0000,1517563164,,,,,,
03ec5aee39e7fb009c1a0eeec66a902083b18d27c96885d198004e4b9de36bb8a6,baron,ff0000,1520926029,ipv4,35.196.25.212,9735,,,
02a3d830cbd960b17ac55208ab9642a77d6bc3c24007e72d39994829b2d5471053,MePAK,3399ff,1521314388,ipv4,88.99.36.224,9735,,,
038fe44b4159e224ecbd92a8c63c24948a807d39c08e2d4aaacb77d27d38fd92ba,Zion,ff3300,1518546551,ipv4,35.205.148.13,9735,,,
036377ed2d947b6cd8e99e8cabe79c9699527979b8056459158d75d15b66a6766a,MASTERNODE,80ff00,1520640447,ipv4,35.231.99.216,9735,,,
03987c2e42501433973821060882d3c76f6d334cef64ca8853570593d9ab273cab,WayneTower,03987c,1521131174,ipv4,163.172.56.24,9735,,,
0301f33f9025d623df59eef0fe57813062447cd427cd4709ed974d12f268686db8,VforVendetta,ff0000,1520277089,ipv4,173.249.29.36,9735,,,
032308f5d2d307af7a42c0757c0786a3bc2975ed191041d6c04f444d548b270179,,,,,,,,,
03aa6ace62590f2220a6d4d6852d0e49fb6e4d6835f4b6902ccb8215d5c0d73acc,STRANGEBEAM,03aa6a,1518901331,,,,,,
035f1498c929d4cefba4701ae36a554691f526ff60b1766badd5a49b3c8b68e1d8,#RECKLESS,891aff,1521461115,ipv4,78.63.23.25,9735,,,
02b41692ce80168d4068d7da477bd7cf65b642295171bddd51b11bd9b7ce83cae6,kopeto,68f442,1521500451,ipv4,85.86.168.67,9735,,,
032925faba461d86f51c2e019fce9f8929795bf974b5114a73b5c8ad263d6a2c5e,032925faba461d86f51c,3399ff,1521498089,,,,,,
035d78f9199f1fe3bc8fb77b3ccb987dfab0e86658408b41da1f6887bdb9706497,MuckelToschi3,035d78,1517954798,ipv4,62.102.148.158,64833,,,
0295d8b8d11a58f46d31041d74aa9c2d7a5342ce8bce6a47b0f72ff8ab1c189268,LEVENT,0066cc,1519397364,ipv4,35.224.2.69,9735,,,
0259f78fc608eba4d974177493deb68b885c1016ab8fbf69bc87a8edd7e3739894,opennode.co,3399ff,1521404824,ipv4,178.62.81.192,9735,,,
0387e3780a4325eb38421fb83000a6f6c0ffa4a69ea0c81db3f00e8e5015c9e8a1,????????TrueVision.club,ff0000,1521499370,ipv4,148.251.82.174,9735,,,
031c527494f295220d26a1814c18e7db3f4f03203ce1a53a0b74b52ed570a3972a,Plasma???Genesis,031c52,1521500735,ipv4,24.4.228.213,9735,,,
0295d0110edb7df5c514acf69e3d50eff9d3ae6784c1c6e18ff37ff15ac21661db,ekos,00ff00,1519214871,ipv4,35.231.55.115,9735,,,
02398e68818bd5db532a480c9b6bec9e743d33f72d8d639619565b0b1430d2056d,STRANGEMAESTRO,02398e,1521439891,ipv4,208.93.229.9,9735,,,
02fb74056358782bf2b555c80807fa29c9ddfbe5051cfadf2eb83871c155544391,SOMUCHNODEMANYWOW,000000,1520479908,ipv4,85.214.73.34,9735,,,
03ecffae58fab10791a46e89ae00cffb8260875bcdc22549d2dd79d0795e96bf00,ln.keff.org,03ecff,1521219489,ipv4,194.71.109.91,9735,,,
026c3f8d31bbd50a1ab716dc6c6b02c98a59712c2309f408e3bcfdbc00a9269d49,tidepool,026c3f,1521433596,ipv6,2600:3c02::f03c:91ff:fe8e:bcd9,9735,,,
02006b7be7ea4b7cdf181c5c7b338e80904f13173220eb07e991a268e518a35b4a,SILKROUTE,02006b,1517355924,ipv4,81.83.154.157,9735,,,
03a4ffd3fe8fa650dd220fe2873d7bb5bde9277778a02bedc33100ca5ab74c9454,skyfall,0066cc,1520601904,ipv4,88.198.41.158,9735,,,
038d108e6cd9b8e84fa0b89d018c2e254324d3674b2bb3db12b35841889bfe372a,MANTARMAN,891afa,1520360899,ipv4,104.196.28.95,9735,,,
023668a30d0a27304695df3fb1af55a4fb75153eac34840817cae0e6a57894fd51,mainnet.yalls.org,f8e71c,1521501040,ipv4,34.205.225.56,9735,,,
02c9064f847cdeeac3a26376bcab8c203e5e3baf077634e8bbc199f36ebe6a2837,02c9064f847cdeeac3a2,3399ff,1521494873,ipv4,66.214.218.98,9735,,,
02a4452b0854f164196b924eb36fbb764a35ba2aa32bb7d7885376581be3b971d4,????Jet_CasH????,00ff00,1520283625,ipv4,35.227.23.207,9735,,,
03310493a255fee32d97616d5845644fc286c48f85875e2c216a33f5dc910d7850,ogulcan,ff0000,1521236534,ipv4,35.231.16.75,9735,,,
026c551b2add0d8f7461e81bd7ca76e721484f04702867944ed138012ee7d6022e,PAYPAL,ff0000,1521470883,ipv4,35.227.63.211,9735,,,
02b813dcf53442e2ba8ac0b7911dc31ab0b62fda5e55b30388efb6c39a8ee54d3c,BallLightning,ff0000,1516900163,ipv4,76.93.137.43,9735,,,
02bc2a337d34afa2411f63352e80bd5188c1fa4000ca387161834afdfe7d7edbe8,Sagittarius A*,bb99ff,1521493088,,,,,,
023067bcc442ee11807f8e543f948fd26c4681d63f90194175c43cf30da35beabd,TANGLE,0066cc,1520665318,ipv4,5.189.161.204,9735,,,
0352697a13d4a239e19dd544b42e958e7973409c31547e6efbae229434ecbd1f4e,REDWHISPER,035269,1518260369,,,,,,
03490382e85a7096ad097c78cbaff2e4cf01e6397580e0e63184bfc7f5957fa46c,YCK,e62e4c,1519495895,ipv4,35.188.101.153,9735,,,
02ada0656847603d0b22dcee5158c3404eb40035457953407ef96a017cb45cfc91,BITMAIN,ff0000,1521460665,ipv4,35.196.146.15,9735,,,
0261ff19766f6f7e6575c59566489b608b262e23c8eb393f70e8dd30f39e2db354,PEEVEDBEAM,0261ff,1516877336,ipv6,2a00:ee2:1200:1900:20c:29ff:fe81:a0a3,9735,,,
02101f0049aaddceaee20b9f00e8118bc8771ea88a8f374720dd6116ee0df74969,m1xolyd1an,9900aa,1519581495,ipv4,192.241.198.54,9735,,,
031d76e12cb78592fda50f1d75a10d922056eb57ce244d768d476355d85a0c5959,masanakane,ff4500,1517312712,,,,,,
03489edc0b300d4a07be5b61281ce0c94a9a943ab132156b096d4ced269e525550,EMANET,0066cc,1517873230,ipv4,173.249.29.32,9735,,,
0228e4b5e00a05f400411a0b556fa0fd4d7609555dc687bebb9b70419aff15cc3e,thedeathnode,68f442,1521500725,ipv4,88.6.7.79,9735,,,
031d05d7c34bd2d9817cf74f4ab49ee1a7efd3be9fadec8d0c1bf4b1cecc76c282,Greased Lightning ??????,031d05,1516907448,,,,,,
03617110be362e43a7445941970637d710eb46486d8a59dea76f7b611d524ec364,Trinity,14cd00,1518267028,ipv4,35.231.47.52,9735,,,
02840b75398453f3d755b0a003bbbc409a79aa821c9c5ff904d27f1d0dcb63f068,CHILLYMOON,02840b,1517892607,,,,,,
0229378d2fa3424d5f63fca2646935f109c1a5118e06ea2fecd9fd429a8ccb72bb,Crypterium,0066cc,1518228834,ipv4,173.249.2.42,9735,,,
0273081ce642554d5a68a5236564fe88a3783457dc09e52812517f5724f36daefd,ANGRYMAESTRO-11-21-2264-g3e9e199,027308,1521209170,ipv4,213.250.21.112,9735,,,
0365de8f0dca4d712e09c1548c63bf3a141723404a0a0aec4d5ed60ec9d80dc75f,NODEPAD++,0066cc,1520645230,ipv4,178.238.229.117,9735,,,
